pgt-stroitelnyy;ПГТ Строительный;Коми Республика;komi-resp;из ПГТ Строительный;55.141413;61.416050
pgt-tyyu;ПГТ Тыю;Коми Республика;komi-resp;из ПГТ Тыю;55.141414;61.416051
pgt-tsementnozavodskiy;ПГТ Цементнозаводский;Коми Республика;komi-resp;из ПГТ Цементнозаводский;55.141415;61.416052
pgt-olensovkhoz;ПГТ Оленьсовхоз;Коми Республика;komi-resp;из ПГТ Оленьсовхоз;55.141416;61.416053
pgt-sovkhoz-teplichnyy;ПГТ Совхоз Тепличный;Коми Республика;komi-resp;из ПГТ Совхоз Тепличный;55.141417;61.416054
pgt-polyarnyy;ПГТ Полярный;Коми Республика;komi-resp;из ПГТ Полярный;55.141418;61.416055
pgt-prigorodnyy;ПГТ Пригородный;Коми Республика;komi-resp;из ПГТ Пригородный;55.141419;61.416056
gorod-vuktyl;Город Вуктыл;Коми Республика;komi-resp;из города Вуктыл;55.141420;61.416057
gorod-inta;Город Инта;Коми Республика;komi-resp;из города Инта;55.141421;61.416058
pgt-verkhnyaya-inta;ПГТ Верхняя Инта;Коми Республика;komi-resp;из ПГТ Верхняя Инта;55.141422;61.416059
pgt-kozhym;ПГТ Кожым;Коми Республика;komi-resp;из ПГТ Кожым;55.141423;61.416060
gorod-pechora;Город Печора;Коми Республика;komi-resp;из города Печора;55.141424;61.416061
pgt-izyyayu;ПГТ Изъяю;Коми Республика;komi-resp;из ПГТ Изъяю;55.141425;61.416062
pgt-kozhva;ПГТ Кожва;Коми Республика;komi-resp;из ПГТ Кожва;55.141426;61.416063
pgt-puteets;ПГТ Путеец;Коми Республика;komi-resp;из ПГТ Путеец;55.141427;61.416064
gorod-sosnogorsk;Город Сосногорск;Коми Республика;komi-resp;из города Сосногорск;55.141428;61.416065
pgt-voyvozh;ПГТ Войвож;Коми Республика;komi-resp;из ПГТ Войвож;55.141429;61.416066
pgt-nizhniy-odes;ПГТ Нижний Одес;Коми Республика;komi-resp;из ПГТ Нижний Одес;55.141430;61.416067
gorod-usinsk;Город Усинск;Коми Республика;komi-resp;из города Усинск;55.141431;61.416068
pgt-parma;ПГТ Парма;Коми Республика;komi-resp;из ПГТ Парма;55.141432;61.416069
gorod-ukhta;Город Ухта;Коми Республика;komi-resp;из города Ухта;55.141433;61.416070
pgt-borovoy;ПГТ Боровой;Коми Республика;komi-resp;из ПГТ Боровой;55.141434;61.416071
rp-vetlosyan;Рабочий поселок Ветлосян;Коми Республика;komi-resp;из рабочего поселка Ветлосян;55.141435;61.416072
pgt-vodnyy;ПГТ Водный;Коми Республика;komi-resp;из ПГТ Водный;55.141436;61.416073
rp-podgornyy;Рабочий поселок Подгорный;Коми Республика;komi-resp;из рабочего поселка Подгорный;55.141437;61.416074
pgt-shudayag;ПГТ Шудаяг;Коми Республика;komi-resp;из ПГТ Шудаяг;55.141438;61.416075
pgt-yarega;ПГТ Ярега;Коми Республика;komi-resp;из ПГТ Ярега;55.141439;61.416076
gorod-vorkuta-komi-resp;Город Воркута;Коми Республика;komi-resp;из города Воркута;55.141440;61.416077
gorod-vuktyl-komi-resp;Город Вуктыл;Коми Республика;komi-resp;из города Вуктыл;55.141441;61.416078
pgt-kozhym-komi-resp;ПГТ Кожым;Коми Республика;komi-resp;из ПГТ Кожым;55.141442;61.416079
pgt-verkhnyaya-inta-komi-resp;ПГТ Верхняя Инта;Коми Республика;komi-resp;из ПГТ Верхняя Инта;55.141443;61.416080
gorod-inta-komi-resp;Город Инта;Коми Республика;komi-resp;из города Инта;55.141444;61.416081
pgt-sindor;ПГТ Синдор;Коми Республика;komi-resp;из ПГТ Синдор;55.141445;61.416082
gorod-emva;Город Емва;Коми Республика;komi-resp;из города Емва;55.141446;61.416083
pgt-izyyayu-komi-resp;ПГТ Изъяю;Коми Республика;komi-resp;из ПГТ Изъяю;55.141447;61.416084
pgt-kozhva-komi-resp;ПГТ Кожва;Коми Республика;komi-resp;из ПГТ Кожва;55.141448;61.416085
pgt-puteets-komi-resp;ПГТ Путеец;Коми Республика;komi-resp;из ПГТ Путеец;55.141449;61.416086
gorod-pechora-komi-resp;Город Печора;Коми Республика;komi-resp;из города Печора;55.141450;61.416087
pgt-voyvozh-komi-resp;ПГТ Войвож;Коми Республика;komi-resp;из ПГТ Войвож;55.141451;61.416088
pgt-nizhniy-odes-komi-resp;ПГТ Нижний Одес;Коми Республика;komi-resp;из ПГТ Нижний Одес;55.141452;61.416089
gorod-sosnogorsk-komi-resp;Город Сосногорск;Коми Республика;komi-resp;из города Сосногорск;55.141453;61.416090
pgt-troitsko-pechorsk;ПГТ Троицко-Печорск;Коми Республика;komi-resp;из ПГТ Троицко-Печорск;55.141454;61.416091
rp-rechnoe;Рабочий поселок Речное;Коми Республика;komi-resp;из рабочего поселка Речное;55.141455;61.416092
pgt-blagoevo;ПГТ Благоево;Коми Республика;komi-resp;из ПГТ Благоево;55.141456;61.416093
pgt-mezhdurechensk;ПГТ Междуреченск;Коми Республика;komi-resp;из ПГТ Междуреченск;55.141457;61.416094
pgt-usogorsk;ПГТ Усогорск;Коми Республика;komi-resp;из ПГТ Усогорск;55.141458;61.416095
pgt-parma-komi-resp;ПГТ Парма;Коми Республика;komi-resp;из ПГТ Парма;55.141459;61.416096
gorod-usinsk-komi-resp;Город Усинск;Коми Республика;komi-resp;из города Усинск;55.141460;61.416097
pgt-zheshart;ПГТ Жешарт;Коми Республика;komi-resp;из ПГТ Жешарт;55.141461;61.416098
gorod-mikun;Город Микунь;Коми Республика;komi-resp;из города Микунь;55.141462;61.416099
gorod-ukhta-komi-resp;Город Ухта;Коми Республика;komi-resp;из города Ухта;55.141463;61.416100
gorod-yoshkar-ola;Город Йошкар-Ола;Марий Эл Республика;mariy-el-resp;из города Йошкар-Ола;55.141464;61.416101
gorod-volzhsk;Город Волжск;Марий Эл Республика;mariy-el-resp;из города Волжск;55.141465;61.416102
gorod-kozmodemyansk;Город Козьмодемьянск;Марий Эл Республика;mariy-el-resp;из города Козьмодемьянск;55.141466;61.416103
pgt-privolzhskiy;ПГТ Приволжский;Марий Эл Республика;mariy-el-resp;из ПГТ Приволжский;55.141467;61.416104
gorod-volzhsk-mariy-el-resp;Город Волжск;Марий Эл Республика;mariy-el-resp;из города Волжск;55.141468;61.416105
gorod-kozmodemyansk-mariy-el-resp;Город Козьмодемьянск;Марий Эл Республика;mariy-el-resp;из города Козьмодемьянск;55.141469;61.416106
pgt-krasnogorskiy;ПГТ Красногорский;Марий Эл Республика;mariy-el-resp;из ПГТ Красногорский;55.141470;61.416107
pgt-suslonger;ПГТ Суслонгер;Марий Эл Республика;mariy-el-resp;из ПГТ Суслонгер;55.141471;61.416108
gorod-zvenigovo;Город Звенигово;Марий Эл Республика;mariy-el-resp;из города Звенигово;55.141472;61.416109
pgt-kilemary;ПГТ Килемары;Марий Эл Республика;mariy-el-resp;из ПГТ Килемары;55.141473;61.416110
pgt-kuzhener;ПГТ Куженер;Марий Эл Республика;mariy-el-resp;из ПГТ Куженер;55.141474;61.416111
pgt-mari-turek;ПГТ Мари-Турек;Марий Эл Республика;mariy-el-resp;из ПГТ Мари-Турек;55.141475;61.416112
